b,Etr,Er1,Er2,Etrp,Er1p,Er2p
1.1131785161665473,1490.4525770179475,1121.601823455594,1720.4966009192751,1579.318256298266,870.6288401830391,1882.6335320633686
0.6368668974390035,1562.936789242276,489.66845941761824,823.5732387102172,2396.8556105872544,219.84095855453754,259.1521585935928
0.6386037961986684,2730.036317676191,821.2400662633793,1774.2529223425183,3140.871047489854,1201.54600371294,982.7888637584052
1.146255846193022,1397.533387687088,2783.160625529979,1420.668992815055,3142.416932269628,2056.6339449403176,402.0756028537511
0.27286409367993236,3479.196391977439,1337.7657995125974,2369.2702318843553,4238.976927151785,385.7203336508707,2561.1899343181253
0.09362835567826211,3335.798476708934,2660.7180337897294,2855.300004261706,5728.702690777768,324.9792823029223,2797.7736233329288
0.09628449228143243,3149.700390443634,540.4243375962008,1905.0426040215725,5334.106262813397,115.78084567156752,144.93562382912853
0.9415233465820042,5092.3695860157495,41.61201814324335,2226.4105300663714,5026.636388130532,960.6827535626095,1372.7881448144408
1.293931763176174,1820.2968242539325,2136.057350982257,257.6299513070008,1931.5342730929126,2175.6921068016322,106.72118423987867
0.8563585546960748,3859.9486131586195,1235.021054146698,1977.6080438885324,2131.914494375027,230.3805761712508,4709.994651991705
0.06410097310078089,1081.3666855833944,2902.418173834835,2487.257770971589,619.1521794142777,2598.931994320314,3253.721501452004
1.0490552484519777,2126.6310814241638,1054.3112791485253,1338.062532907121,2250.487546574943,248.01455060885655,2020.231501575383
1.3752682177604716,869.6356107294689,274.53031257353234,1538.8418378410245,929.6665577415048,153.68704998493678,1624.9042351350859
0.5432923668546247,5423.427335647429,1294.6063875434747,212.84232385197632,1708.067063719722,4611.461578493522,611.0306693741715
1.1231306994928734,3605.184570289624,2508.9535804994875,829.9121775626575,3715.2271232546746,2964.901252547124,263.67023885294407
0.864384346683596,2640.8964883744084,2287.187785913885,2125.996941785235,2755.8225443651877,1917.0426328805272,2380.932782762896
0.35118155151440344,5992.792140709224,913.1241091449033,1559.2861375264004,2257.2599980460323,1034.7699088899258,5172.829576742177
1.40162097455875,2594.9504332968663,16.45349295006238,411.53543813541745,2562.8877796024926,27.341930946784174,432.5033933971427
1.2472329474460961,5353.102923354033,2108.947447075831,1665.3375794808244,5206.907718239239,2098.40601392755,1821.849441584557
0.08994688584312505,583.8336792334387,924.2438359211125,1817.1206265639905,214.58157785263995,776.4806352742436,2358.5629995632175
1.2835616987643927,384.265753364768,284.1559342405134,31.903130437668242,557.2053300813881,58.0270236776796,438.47597280204803
0.5484408365556169,815.1615543933009,1454.4981692608608,244.18475099076645,1470.432090687472,749.1278632445247,294.43289490288487
0.5629062799652168,5888.632982005366,67.78917563682408,933.5638437147162,4041.4389142800705,171.34065978392016,2676.890636679202
0.5101693991703699,1149.9693488569767,609.7372995756809,1678.6133949205864,897.7907896687221,436.7486968493964,2104.016657152641
0.14733722540629424,4704.291362603677,2519.2881120307134,2973.5341209264575,5303.333052324229,2857.2956607746646,2036.1431540807966
1.3749378841941717,4279.882982145013,1507.8953698537216,1116.9463342748024,4280.367788824667,1509.3401718627408,1114.7965300694464
1.2114493622815492,4937.064184607042,1878.8463095162097,1282.013423342401,5604.895909382126,1795.3813348130248,697.41771128379
0.3309520431176962,2723.8154096408757,1450.9963697471592,1852.22494813358,1322.329732171032,1604.675020543786,3099.686779870381
1.3761191794740877,4449.6314212470525,881.1585015301883,708.5473789975094,4433.576430753152,888.3461516956487,717.1976109547796
0.4738003329234526,4835.689572406391,1271.3073409690412,1118.098061843518,2985.2730014500708,2284.031583222024,1955.4526066940907
0.8903678963992704,2900.314581407536,1190.424589321803,2613.438394254751,3179.717883348423,891.9248584676046,2632.2533347994035
0.9457949883931995,4436.813821737391,1554.4623195694066,1900.285513595396,5107.18503348637,1362.1192965247103,1421.980145274145
0.3330503558816028,3471.0839185230307,370.34299029428905,521.5124540622021,2839.669300436582,44.3414298422782,1478.5966643473864
0.7254690730250873,1496.543415775395,678.1809071806537,512.7377381620748,828.67733234077,1468.564018177723,390.4439512349135
0.040917997638800774,3422.719378224155,2371.6521133001925,1976.9630424610514,3218.054311701137,2259.3102520795123,2293.620986439435
0.3478722060654791,3938.755743557872,869.481688032777,2549.754082853098,6583.663524882118,96.37904446436228,677.6170003957412
0.03800641726032428,2772.092630676785,473.6061720541563,2865.6672903384415,1107.8748983684516,3921.8979064793084,1081.2425486495597
1.4183608510134182,3947.917136002064,308.2545103296495,2859.8907022862827,3950.863707737369,301.1327039007318,2863.8560811682078
1.300148299697454,2423.086087944414,1689.0303609058183,2497.956184436434,2436.558357979702,1490.8066291937844,2682.48080416394
0.11645492928395385,1601.508609117451,596.4494921834865,485.0790196904896,1554.9077169696518,306.3657715733305,821.4194501225036
1.049545672824725,3212.444728720805,1533.3601935706004,1949.7437835776955,3316.1966176806623,1009.5031972491464,2369.5861524976103
0.019018497620171826,173.93906628805505,2849.5779219950086,1712.362011109994,418.3322236817438,2858.5663731220634,1696.6925079934365
0.2842660588726247,3273.8430220387386,2430.828927488855,2294.579425912596,1942.551939540708,1925.559159168559,4130.800361627406
0.9471545544781586,782.1682509946448,837.6408814270108,1043.4247825433977,857.7603265875823,538.1676180796821,1269.4879099081768
0.6710237112801167,2671.508579437553,260.5509856245443,1496.8212344631886,2188.767164297386,865.318177904096,1374.4825075034282
0.47952774556804856,3311.4414846759014,184.39197329384862,2016.5713520702982,2870.1249768826233,1837.7541953049588,804.2014793353801
0.9053465382349073,387.47716654396555,1356.5628743189407,2740.6045958556247,1107.126436265963,558.3718065908704,2865.2096351601713
0.3272288277847336,4844.053549311095,840.2232652444336,1125.4095936366261,5707.966521733541,1090.499255142822,10.895860071318587
0.8685238339453696,823.0344505872241,2755.1719263954724,1311.319578139507,948.1421057334095,2473.0860669536546,1471.836303433138
0.018550486759178253,1066.3934894515173,626.3355125855645,57.57934039508683,990.9466940988243,556.2658268118626,203.18755852141297
0.09147299375432016,4210.172092931487,2158.993080539312,1826.1671616484145,6412.448153272648,509.7338984029734,1272.804636877983
1.3992331302788281,3782.797561747398,2702.8946955461183,357.21873953982595,3814.5354263040363,2676.2170046189212,351.93705088343074
1.271105846237937,1109.572432824466,2129.474683498035,2003.2760716428909,1054.8262621422004,2064.896644337848,2129.5065414942037
0.19265231902414048,5752.15866219597,707.5764673618534,1064.6813185447993,4759.906196030253,342.44132432180476,2421.7155750921834
0.11947567772995482,1646.5067549302055,2483.656244126247,1579.3556212284905,2649.7446886006605,290.2065486437088,2769.2183237663567
0.7419184872829461,498.9621985692027,2267.599915585273,1090.3308732641044,2138.9487712584178,1610.4107430037343,108.86360538871942
1.3976955182591184,1717.8122729203296,34.34810325970373,2799.3414808837797,1721.1431446892432,41.797951197738556,2788.9817347516514
0.3991674228592893,1186.3846018482132,1867.739481015884,2777.628588890009,3034.857784604321,336.64622941966377,2459.907656537708
0.2467455793646527,4572.9349931966635,2966.940821237585,2409.4777915541804,8306.700357663536,192.30802959331774,1449.9964096486149
0.3668689706766072,2524.084728846743,1269.7264966639639,183.7058237165335,1455.8423010072836,814.3023651097864,1707.0347093217472
1.201772098155744,680.0127999806211,686.4587979003537,1112.6374581461457,1103.6912226896202,944.1752212448623,446.8547149653816
0.12182347758029544,773.8712329094573,14.445550650631803,66.3465697499197,459.30950471067376,18.324267794805195,380.92097352524024
0.3290535531235498,2414.765510510499,1418.2587063325539,1264.4146051913542,2499.805255350608,2103.40976762693,493.89613485523046
1.4309051432507083,5614.916383968748,1476.3337118424352,572.8402659900186,5632.351609160087,1463.959053467838,567.5806091726635
0.453697823069686,201.9861171312383,1341.5550539800902,247.2780326760928,476.15893359587955,1385.409762833343,252.1805049461542
0.3512384743718111,3327.355374378966,869.0745261482942,1685.8667745145574,1904.7146191132708,933.283265384755,3043.9689597104452
0.19263057699419772,1959.1261537292592,145.21078933421006,856.0827028614516,623.6744735720821,1200.3564220321514,1136.4342177981364
0.34441037321187284,5062.137287470261,2308.0671334054864,2727.4054884258485,5658.9352936642645,1927.3375676418184,2511.001577539243
1.46573960900316,2358.932836624586,620.2693317279785,2596.9138628604064,2349.4426853917057,629.9939335479215,2596.4830047328815
1.4235011586539748,5729.824419051483,1262.9436317011189,166.28563672426293,5722.488557944291,1272.4558975603047,163.89220349557814
0.4523278967459714,4893.061345605037,2628.6243598876777,1822.7941145941625,3549.0888340820684,3393.5126723936364,2401.5488201262947
0.5658222948283035,4563.027229670056,614.4860999095571,305.27327040635987,3182.5329921670827,712.4427137569081,1587.5031339272664
0.4773397701366703,3393.1154001287246,1661.070678074436,2362.2066382232506,3400.279541311244,869.4777175810525,3146.300220551393
0.764830279695942,447.82210216168625,1501.5033225381133,2760.108288945941,284.193859396317,2472.3105745222983,2016.018936655107
0.00580947249938657,2893.1208115845616,2031.2090884542638,2500.356719535762,1116.4920824644755,4424.528713146467,1883.3175165744553
0.741367318185863,4105.294578024696,1259.028002125429,654.6738399700022,2078.5746314535854,1802.01385019903,2138.1148032810293
1.4533405014536416,3958.920270406344,1696.1820000049127,1409.4447077410082,3957.25376971388,1700.3304959568559,1406.764579463215
0.3847367773363516,3733.9145855599713,1369.9321820396137,2632.1385732820663,1155.284049685665,4838.944002119091,1741.4025667820888
0.12033251396473066,3038.628393355114,1991.5463879041886,2831.6365348955314,5408.26384772561,395.315840039434,2057.894328248546
1.0081289056596519,4208.471346227118,2665.07886801263,2067.4193213320013,3198.7774765060876,3521.5526222598373,2220.3612902200657
1.2095385508457916,311.7125425547196,1850.616308899229,2831.5427566516305,565.2546124176125,1772.6078953637946,2884.068811774135
1.0874642979648899,966.8440469637588,126.40799647201662,1631.0995932931883,1740.5789317496765,50.3250579076039,933.8058220895455
0.775234180083646,144.8141889310082,2604.915075803384,417.8732448231473,190.92722624377583,2603.1163822357794,419.02191161501304
1.339379385905078,2169.5993816984837,1183.7015487456317,1245.284264204383,1988.0139589127673,1076.586007371626,1533.8159019649977
0.8945709992912156,2619.857200568613,726.0323321825026,390.9769918557384,3421.3853701960425,7.1612187719130365,308.03127576434133
