b,Etr,Er1,Er2,Etrp,Er1p,Er2p
0.8317918341188936,1604.2367904181465,779.2155716957883,1675.0523947097354,2158.6963447494923,705.0636099214225,1194.7206573874607
0.4220354537914294,1957.0367834044575,840.2140127476301,1035.615972416257,2963.184760415136,814.4880479617598,55.16616223778106
0.2735733146373076,2199.4275738781503,1243.1063883406869,269.3946663424342,2308.3173150289563,1186.4267064815542,217.156215517213
0.17590355291600301,2607.517678687189,1177.787905774755,379.275246928822,2478.300797936656,1234.8113564797602,451.4400068342044
0.44361036717583263,1777.8890251805974,1417.8937120641178,946.4567886048115,2577.8730008009397,1171.0367325716397,393.30248741650746
0.09828916615432166,1878.5125867610434,446.7604378620093,630.4619230786792,2323.20124137037,36.763560109318064,595.7398631148852
0.94045477504959,1505.0207195721523,369.414805397266,1103.7322779611989,1451.5452412006675,584.7923390952035,941.8067385039368
0.46873156613859535,742.9103132041319,1336.072737935802,400.62235164398464,948.6375958789426,1345.073097800934,185.86669841419896
0.11075751500319178,1324.0309565889108,885.3521794077644,1342.5703352861465,1433.2458259063483,271.73117415583084,1846.9474779577097
0.32387142550001646,2351.894629745388,726.9107219629718,700.3273805624691,2422.761352599274,851.2640034720066,505.07897164958166
0.7573007633218861,2239.478099861651,846.7099082371682,888.1453489360656,2879.7263183268365,207.01859460768418,887.5628416468116
0.7083032367156469,265.33973347421113,549.6342023990914,1518.8244689189728,203.0767305058238,592.8108642442895,1537.8857835614517
0.6162969479815852,813.7696915138396,836.25565706459,774.760742535934,1729.782175871712,106.0302248173748,588.946987781829
0.8854519012818954,2483.455813866374,1148.0751067760043,1191.4748118670607,2574.4033214993437,1351.032961197919,897.5458823741365
0.5561996931638297,1217.8530998618696,914.0026182901054,1380.235917677237,821.2722856063656,899.9587249837979,1790.8341283771085
0.21736881340978834,1690.6297256022917,618.2318385193364,1576.106070717218,1981.790228901475,583.4050299481281,1319.7437418739576
0.42377163812737184,642.0766352276225,955.3509278216252,1199.3720655340658,285.656934722299,1415.6811308617168,1095.4334082624882
0.035158190697504255,2052.7759499693134,1615.6151087010403,1590.5362733815023,3301.3012679711237,840.4890671045656,1117.1079904573926
0.38255871364786265,2517.1546519645967,478.91071852744864,1055.0202625997197,2311.8230644690907,109.43561744208282,1629.7988525508958
0.8086351487948437,231.94411733172544,838.2586215039611,1556.7875403814658,292.5147633981601,1033.8787660841372,1300.571075185262
0.6414024945603971,340.0439438788942,1478.6471663332193,1095.0123238942565,604.8776347953841,1015.0338938139265,1293.7651558918476
1.0800108024800643,1496.0822598469751,768.1409564676068,924.8673419930992,1490.4809145079291,753.7631268615756,944.824252981481
0.7747041987923,1814.4489030937302,1528.461219259066,1227.402970391581,1824.561316081486,1728.2731447369335,1017.4535445037409
0.4581293287675728,1872.4213620123967,479.1068256376368,1533.9489893258024,1624.2999973027763,1005.2850824601053,1255.8647951855994
0.04108267704402435,243.84003987099294,1077.9786624071219,170.6568251322216,330.6495139887556,1154.3901631180695,7.406475656223054
0.8411929464315063,3020.717325680857,1166.4807916571192,643.2165575668112,3406.136649791695,1062.6024699397683,361.6503028555693
0.8981077062629579,1705.4480180739076,1064.8223349132445,1054.7354465351782,1876.476062856163,497.67301901113325,1450.833194457131
0.5645545691250764,1184.0605639780115,835.5902837602425,1327.8290626819653,1321.2502612457292,669.167567789196,1357.0355595924075
0.5985024971924188,1579.4352560194866,1436.154036730744,672.0923954894973,1380.263909418686,2259.7052626606064,47.685892676146786
0.5722067372013195,1431.2268573332997,1063.2044619525254,1481.2388898493414,2060.9732965640787,352.16948636614137,1562.500066317733
0.6512159969627648,2383.755035351346,810.4597974953282,909.2680602587029,2255.3730121402273,327.03208703055236,1521.05139579228
0.17512593061678364,1681.3942905558788,746.633001856822,1059.2008932100578,1969.2274922397837,694.5940805062306,823.3773852839493
0.3196386552304669,1182.058032230451,1450.6477765390075,1061.9020488407468,1607.1611978422043,1381.6203622919013,705.7977285939628
0.17635705415283717,135.69731394221412,964.9582242748342,661.951415282551,123.12325610375657,933.9037449630227,705.5511091588752
0.6697397222009415,3127.797155846524,802.3871373886345,957.5826162030983,3185.7951610793307,957.0440015925428,744.9014961670154
