Etr,Er1,Er2,Etrp,Er1p,Er2p
278.8006902894058,378.4585294332877,2610.935216211839,1030.8926091324852,1110.9223619902616,1126.3794648117857
1370.238479918004,395.64318288894,3236.57997710515,2793.3351970211097,1040.2188329805047,1168.90760991048
5256.097121784315,631.2278039227782,1784.2942775310519,4598.1820576887785,246.54913607204668,2826.8880094773203
359.5151346148845,111.07924033460424,22.437219760960556,355.0772505264653,67.01134193766353,70.94300224632048
293.02853404467044,682.0522366559877,88.01379175483206,776.2316806032105,56.35170613929884,230.51117571298084
2586.486467501225,327.68144193096333,1397.3360344487824,1062.3381976023604,2739.396218844846,509.7695274337646
298.99251612150334,30.676779028100828,71.32419155160517,192.151520480255,116.78543408083978,92.05653214011458
5624.741823534736,393.65843238816194,1472.5161006709086,4033.6824462524564,982.224034000279,2475.0098763410706
124.34111332438962,98.79546467564526,62.73822874746554,127.40957114054163,127.8673191204107,30.597916486548108
2112.3511273730096,4813.205863553739,4472.073233162218,6107.608085355274,2829.8407738346755,2460.1813648990164
8024.767178206707,4280.110647471339,265.5173011177467,9838.857390820809,6.54770346483425,2724.9900325101494
434.1916847238151,44.49286236620598,20.843506889392174,258.9922749519963,74.83474960138643,165.70102942603052
1276.5310500296418,56.37457620428316,42.876882110232756,616.8643886311631,284.29239418612445,474.62572552687027
370.18499374706585,266.326613196116,799.8368108729476,783.4088914110594,29.675629895647795,623.2638965094225
1137.9599607192513,489.83095510731516,763.4815268227677,1292.1236868548879,363.77196722182316,735.3767885726231
4122.846311338055,5718.589720291063,1230.2295840722138,3818.1294124804504,1104.9004539935233,6148.635749227357
1007.0656362983846,14.975069674874899,158.51932513301998,576.9187971457677,214.53905015007328,389.1021838104385
129.33479542419528,164.45644369014218,6.61222494669423,88.19302019634895,159.137143566025,53.07330029865773
2412.5523834991945,51.72580729288118,35.85586184057743,1445.991416127396,795.0620838517373,259.0805526535199
520.1637076213963,232.43195185404377,2123.470316874888,1046.9903691458603,458.77591156919976,1370.299695635268
810.9115391267866,780.5098790681319,340.26469977689135,1598.945783021375,315.7387571745964,17.001577775838427
744.5920568612784,2417.9540700678517,4737.616324978475,4672.510225065189,1220.2494337091034,2007.4027931333123
582.218612926589,92.9075870074671,18.709825825875264,356.2489916732625,296.13817184009747,41.44886224657136
2174.738226928233,130.6482864513319,852.6923356117155,2008.525017650133,812.0897571810144,337.46407416013284
180.84249804160228,818.3684776318424,181.34216295254154,220.46029690240724,635.6508296425613,324.44201208101765
844.5910200343794,178.12111396578243,328.1205070217663,415.3711183149956,167.43913606747492,768.0223866394575
978.2051461722344,257.5546656456031,97.36775589272382,548.608056435854,107.04570222851764,677.4738090461897
504.63950257478984,891.9364151736002,1167.1479410975694,1694.5682294764495,98.96927694984014,770.1863524196699
171.19837818625263,81.8135896745579,75.68957838701793,226.6812389635063,1.0515050376316575,100.96880224669049
2280.7540729346388,965.6711553788674,305.27553353508273,708.6585419111032,2226.705032435321,616.3371875021643
954.5893942306712,6.721975897237804,600.0731244965338,608.6834922335262,107.80682322360578,844.8941791673109
1315.7251428991485,1475.9358015521852,717.4946784984477,2403.3635263556016,754.4510040729555,351.3410925212242
9.171910031898989,882.0950112235305,875.488830124518,1201.747373968694,250.99200557017664,314.01637184107676
5283.74852176017,1407.5912149926448,713.6702174352386,1969.2164530529758,905.5028303432185,4530.290670791858
42.07990537892933,23.10817151379189,0.6780563789064772,14.228262578117508,27.34513834048717,24.292732353023023
79.46604186567232,977.6441234101011,623.2552748245457,843.2117300003603,243.861410915396,593.2922991845628
294.56049303375096,0.30979628235856244,5.922240898916212,86.30050700830651,16.151611700321684,198.34041150639754
570.6061845405367,1852.3375122670218,1183.820883373142,1776.4329295241384,1173.025950162607,657.305700493955
1691.144035984259,2260.0512740865734,1721.507704889346,2593.999795847817,515.3668166244116,2563.33640248795
1949.6634373776033,28.969431165019348,687.2229280901731,706.9685360981416,618.9536717074408,1339.9335888272135
3082.1408679128917,371.14680544151406,1250.7594086464549,1409.8961715921469,444.7684617523199,2849.3824486563935
386.90136685096064,646.273076670084,116.31558447859311,270.07907926972103,680.4784407566204,198.93250797329623
78.15785901989538,30.773794962873747,1035.916618156209,528.780429086784,227.89023311975674,388.1776099324376
1275.8533006360499,1425.8267875755116,152.1354335899461,1410.7821455278145,1023.1460778536398,419.88729842005347
25.07328979174144,60.854175439689456,120.59913363353485,89.66810339596682,96.09375032337188,20.764745145627035
1344.0899016050068,295.05763039405446,327.8396196396621,689.8740267894667,671.3008324523908,605.8122923968659
7840.462624880881,90.77336229330014,782.5312730655683,3866.7955185254978,573.5118677208085,4273.459873993443
622.0519753210554,66.051428790928,20.829049287964455,342.74855884992354,245.0939703831844,121.08992416683985
89.0393636433855,6.736505453173431,15.224323788980165,98.2403485797371,7.101525320941997,5.65831898486
1086.2471511987974,2202.051852922005,1909.0374189161175,3602.6999494138263,46.86538224159682,1547.7710913814967
41.79334872267726,10.646465184539894,483.45360636762837,218.57050039721233,220.86450660298888,96.45841327464434
4719.05177308969,1.5740340560734152,18.753063602777196,1183.4099667878656,3481.6069082061317,74.3619957545434
792.6044442629498,975.4592671703937,70.98782627739465,1207.725271027497,529.7789911657939,101.54727551744723
4002.3738077643766,4108.683628358178,279.4668488552843,3622.4968764019513,164.16477026316863,4603.862638312718
322.05825485654424,363.43288254836807,38.69983278344324,364.1875777085317,192.8884536561243,167.1149388236995
26.925897956649194,501.1090110176221,618.9378981038778,584.8811251740756,246.9028764420211,315.1888054620524
548.992168047576,678.7476919878384,96.31196687178331,315.7191810427386,308.90632403084015,699.4263218336189
3093.6294526961606,436.3430030353419,2192.4610944353476,2129.1584763046694,3385.1444928511,208.13058101108027
931.3263688402893,70.55247443751915,10.151106320143436,412.6714933804348,182.64557891194914,416.712877305568
762.6546004824985,535.7769285458547,1115.4959952469578,1011.150578233393,1185.0289573049745,217.74798873694354
720.785259388537,646.9027407771232,1083.3924511720131,1351.782756981818,845.5379975400995,253.75969681575592
1494.2299416589744,481.27415216794236,1041.5212155976867,2503.9331275527106,70.78522016891093,442.3069617029821
1.2756175451288094,13.516610334105632,6.485955288245504,9.567300882285673,8.185684292166073,3.5251979930281983
8991.122121562017,446.3546080079129,211.94577814854907,2602.303576070829,5770.628924495894,1276.4900071517554
3888.823440956337,3576.004476307602,2283.812119561648,3684.4523382206385,2676.672826463496,3387.5148721414525
338.82968902878315,7.343467473530938,100.77827766478921,340.14304895659666,93.83057145021877,12.977813760287845
163.86194846586727,252.44698693452014,54.539775428096405,326.322982198975,28.742613551329487,115.78311507817936
